,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
636,2825840,0,4,600024,233,233,228,0,0.002051661450425046,600014,2018-01-10,2017-12-30,2018-01-31,4490,2018-02-03,10
637,2891390,3,12,302006,233,233,131,1,0.002051661450425046,342001,2017-04-18,2017-04-14,2018-02-20,4453,2018-02-24,16
638,3013538,0,21,110015,233,233,131,1,0.002051661450425046,313001,2018-01-19,2017-05-26,2018-03-24,4580,2018-03-27,11
639,2841088,0,7,500004,233,233,131,0,0.002051661450425046,500072,2017-06-03,2017-06-02,2018-02-05,4403,2018-02-09,10
640,2900538,6,7,500004,233,233,228,0,0.002051661450425046,500072,2018-01-23,2017-09-08,2018-02-23,4479,2018-02-26,11
641,3045160,9,17,800001,233,233,131,0,0.002051661450425046,800020,2017-07-17,2017-07-03,2018-04-01,4370,2018-04-04,14
642,3045160,1,17,800001,233,233,131,0,0.002051661450425046,800020,2017-07-17,2017-07-14,2018-04-01,4370,2018-04-04,13
643,3089818,0,7,500004,233,233,131,0,0.002051661450425046,500072,2017-04-19,2017-04-18,2018-04-17,4403,2018-04-19,10
644,2832781,1,9,411016,233,233,131,0,0.002051661450425046,411028,2017-04-18,2018-03-26,2018-02-02,4021,2018-02-06,12
645,2847689,6,2,110018,233,233,228,0,0.002051661450425046,110029,2017-05-19,2017-06-16,2018-02-07,4150,2018-02-12,13
646,2842951,0,7,500004,233,233,131,0,0.002051661450425046,500037,2016-07-23,2016-07-23,2018-02-06,4403,2018-02-13,10
647,2862975,0,7,500004,233,233,131,2,0.002051661450425046,505001,2017-05-29,2017-05-26,2018-02-12,4403,2018-02-17,10
648,2833133,0,22,400104,233,233,131,2,0.002051661450425046,363351,2017-06-24,2017-06-22,2018-02-02,4581,2018-02-07,12
649,2885025,7,7,500004,233,233,131,1,0.002051661450425046,520013,2017-12-26,2017-12-26,2018-02-19,4479,2018-02-23,11
650,2922494,0,22,400104,233,233,131,0,0.002051661450425046,400013,2017-07-23,2017-07-20,2018-02-28,4581,2018-03-04,12
651,2906583,0,22,400104,233,233,131,2,0.002051661450425046,425201,2017-12-01,2017-11-30,2018-02-25,4581,2018-03-01,12
652,2898052,1,2,110018,233,233,228,0,0.002051661450425046,110025,2018-02-20,2018-02-15,2018-02-22,4388,2018-03-08,12
653,2941800,0,26,560066,233,233,131,3,0.002051661450425046,0,2017-04-08,2017-04-02,2018-03-05,5001,2018-03-22,10
654,2897824,3,6,160059,233,233,131,1,0.002051661450425046,134109,2017-09-29,2017-09-29,2018-02-22,4549,2018-03-18,14
655,3015248,3,2,110018,233,233,228,0,0.002051661450425046,110090,2017-08-13,2016-10-30,2018-03-24,4550,2018-03-26,13
656,3041559,1,23,400001,233,233,131,0,0.002051661450425046,411014,2017-12-23,2017-12-23,2018-03-31,4398,2018-04-03,11
657,3045753,0,22,400104,233,233,131,0,0.002051661450425046,400607,2017-06-26,2016-08-23,2018-04-02,4581,2018-04-06,12
658,3065592,1,27,110034,233,233,228,0,0.002051661450425046,201304,2018-02-12,2017-05-05,2018-04-08,4388,2018-04-09,12
659,3016942,1,27,110034,233,245,228,0,0.002051661450425046,110018,2018-01-30,2018-01-29,2018-03-25,4388,2018-04-10,12
660,2861733,0,8,700064,233,233,131,0,0.002051661450425046,700034,2017-03-14,2017-03-10,2018-02-12,4508,2018-02-21,12
661,3067719,3,6,160059,233,233,228,1,0.002051661450425046,147001,2018-03-04,2018-03-04,2018-04-09,4549,2018-04-11,14
662,2970742,1,2,110018,233,233,131,2,0.002051661450425046,263153,2017-08-05,2017-07-31,2018-03-12,4388,2018-03-13,12
663,3082608,1,23,400001,233,233,131,0,0.002051661450425046,400092,2017-05-02,2017-05-02,2018-04-13,4398,2018-04-19,11
664,2939051,3,2,110018,233,233,228,1,0.002051661450425046,181152,2017-07-05,2017-03-15,2018-03-04,4550,2018-03-08,13
665,2974278,4,6,160059,233,233,131,2,0.002051661450425046,141010,2017-10-21,2017-10-20,2018-03-13,4437,2018-03-17,13
666,3021778,1,23,400001,308,233,131,0,0.002051661450425046,400610,2017-05-09,2016-06-13,2018-03-26,4398,2018-04-05,10
667,2858256,0,6,160059,233,233,131,1,0.002051661450425046,160101,2018-01-15,2016-05-20,2018-02-10,4673,2018-02-13,12
668,2908406,3,2,110018,233,233,131,1,0.002051661450425046,132103,2017-03-21,2017-03-15,2018-02-26,4094,2018-03-06,14
669,3040724,0,26,560066,233,233,228,0,0.002051661450425046,560008,2017-06-05,2017-05-08,2018-03-31,5001,2018-04-10,10
670,2938657,1,7,500004,233,0,228,0,0.002051661450425046,500072,2017-05-14,2017-05-13,2018-03-04,4474,2018-03-09,9
671,2954193,3,2,110018,233,233,131,0,0.002051661450425046,122001,2018-01-24,2016-10-07,2018-03-08,4550,2018-03-11,13
672,2819316,1,3,560011,233,233,228,0,0.002051661450425046,560001,2017-08-16,2015-12-11,2018-01-30,4460,2018-02-06,9
673,2861404,4,8,700064,233,233,131,0,0.002051661450425046,700157,2017-11-21,2017-11-21,2018-02-11,4499,2018-02-14,15
674,2862698,0,22,400104,233,233,131,0,0.002051661450425046,400607,2017-06-30,2017-06-28,2018-02-12,4581,2018-02-16,12
675,2886093,1,1,400059,233,233,228,0,0.002051661450425046,400604,2018-01-07,2017-08-02,2018-02-19,4398,2018-02-24,11
676,2874172,1,2,110018,233,233,131,0,0.002051661450425046,110092,2018-01-13,2017-10-17,2018-02-15,4388,2018-02-19,12
677,2901210,0,2,110018,233,233,131,0,0.002051661450425046,110009,2017-06-13,2017-06-12,2018-02-23,4147,2018-02-27,12
678,2941044,6,24,110092,233,233,131,0,0.002051661450425046,400055,2017-08-22,2017-08-18,2018-03-05,4150,2018-03-10,12
679,2971642,1,12,302006,233,233,131,0,0.002051661450425046,302029,2018-01-10,2018-01-10,2018-03-12,4407,2018-03-15,13
680,2953269,0,22,400104,233,233,131,1,0.002051661450425046,452003,2018-02-03,2017-12-03,2018-03-07,4581,2018-03-13,12
681,2884506,1,2,110018,233,233,131,0,0.002051661450425046,110088,2017-05-10,2016-11-01,2018-02-19,4388,2018-03-13,12
682,2982503,7,24,110092,233,233,228,1,0.002051661450425046,144001,2017-07-31,2017-06-13,2018-03-15,4150,2018-03-17,12
683,2977410,4,9,411016,233,233,131,2,0.002051661450425046,496001,2017-10-04,2017-10-03,2018-03-13,4021,2018-03-17,14
684,2987358,4,7,500004,233,233,131,0,0.002051661450425046,500060,2017-11-20,2017-11-20,2018-03-16,4474,2018-03-26,12
685,3001322,0,7,500004,233,233,131,1,0.002051661450425046,530004,2017-10-17,2017-10-16,2018-03-20,4403,2018-04-01,10
686,3012946,1,27,110034,0,233,131,3,0.002051661450425046,247663,2018-03-07,2017-07-31,2018-03-24,4388,2018-03-28,12
687,3012946,1,27,110034,201,233,131,3,0.002051661450425046,247663,2018-03-07,2017-07-31,2018-03-24,4388,2018-03-28,15
688,3033841,0,22,400104,233,233,131,1,0.002051661450425046,403707,2018-01-02,2017-12-29,2018-03-29,4581,2018-04-03,12
689,3047008,0,21,110015,201,233,131,3,0.002051661450425046,250619,2017-11-24,2017-11-14,2018-04-02,4580,2018-04-10,15
690,2975719,3,6,160059,233,233,131,1,0.002051661450425046,140413,2016-12-15,2016-12-14,2018-03-13,4549,2018-03-15,14
691,2859658,0,22,400104,233,233,131,1,0.002051661450425046,390012,2017-07-17,2017-07-14,2018-02-10,4581,2018-02-13,12
692,2885491,0,22,400104,233,233,131,0,0.002051661450425046,380051,2016-08-18,2016-08-16,2018-02-19,4581,2018-03-06,12
693,2972179,0,22,400104,233,233,131,0,0.002051661450425046,411038,2017-05-29,2017-05-27,2018-03-12,4581,2018-03-25,12
694,3036970,3,3,560011,233,245,228,0,0.002051661450425046,560029,2017-07-27,2016-07-24,2018-03-29,4469,2018-04-03,12
695,2827007,3,3,560011,233,233,228,0,0.002051661450425046,560037,2017-12-16,2016-04-02,2018-02-01,4461,2018-02-05,13
696,2984011,3,7,500004,233,233,228,0,0.002051661450425046,500008,2017-10-23,2017-10-22,2018-03-15,4477,2018-03-18,12
697,3055830,0,8,700064,233,233,131,1,0.002051661450425046,711302,2017-07-25,2017-07-23,2018-04-05,4508,2018-04-11,12
698,2819033,5,2,110018,233,233,131,0,0.002051661450425046,201301,2017-02-07,2017-01-29,2018-01-30,4148,2018-02-01,13
699,2819124,0,2,110018,233,233,131,3,0.002051661450425046,0,2017-09-12,2017-08-26,2018-01-30,4388,2018-02-01,12
700,2819124,1,2,110018,233,233,131,3,0.002051661450425046,0,2017-09-12,2016-07-24,2018-01-30,4388,2018-02-01,12
701,2859298,4,5,380009,233,233,131,1,0.002051661450425046,394220,2017-10-05,2017-10-04,2018-02-10,4422,2018-02-17,12
702,2920942,1,2,110018,233,233,228,1,0.002051661450425046,248001,2018-01-31,2017-05-14,2018-02-27,4388,2018-03-04,12
703,2953901,0,7,500004,233,233,131,0,0.002051661450425046,500075,2017-07-10,2017-07-07,2018-03-08,4403,2018-03-12,10
704,2904675,4,12,302006,233,233,131,0,0.002051661450425046,302021,2017-10-16,2017-10-15,2018-02-24,4407,2018-03-10,15
705,2939538,3,5,380009,233,233,131,1,0.002051661450425046,395001,2017-12-05,2017-11-23,2018-03-05,4546,2018-03-14,13
706,2972359,4,8,700064,233,233,131,1,0.002051661450425046,700124,2017-11-14,2017-11-13,2018-03-12,4499,2018-03-14,15
707,2960154,0,22,400104,233,233,131,0,0.002051661450425046,411014,2017-10-10,2017-10-04,2018-03-09,4581,2018-03-12,12
708,2970928,3,7,500004,233,233,228,1,0.002051661450425046,530022,2018-02-12,2017-06-12,2018-03-12,4477,2018-03-15,12
709,2940240,3,6,160059,233,233,131,1,0.002051661450425046,140603,2017-05-25,2017-05-19,2018-03-05,4549,2018-03-28,14
710,3009285,5,1,400059,308,233,131,0,0.002051661450425046,400071,2017-09-25,2017-10-09,2018-03-22,4011,2018-04-02,12
711,2981636,0,21,110015,233,233,131,1,0.002051661450425046,251001,2017-06-24,2017-06-23,2018-03-15,4580,2018-03-31,11
712,2938081,0,26,560066,233,233,131,0,0.002051661450425046,600037,2017-06-14,2017-05-23,2018-03-03,5001,2018-03-31,10
713,3009470,3,6,160059,233,233,228,2,0.002051661450425046,144415,2017-12-08,2016-12-11,2018-03-23,4549,2018-03-29,14
714,3031799,15,1,400059,233,233,131,0,0.002051661450425046,411044,2017-07-07,2017-07-07,2018-03-28,4011,2018-04-03,18
715,3037986,3,3,560011,233,233,228,0,0.002051661450425046,560093,2018-01-27,2016-10-12,2018-03-30,4469,2018-04-09,12
716,3082206,0,26,560066,233,233,131,0,0.002051661450425046,603103,2017-05-30,2017-05-29,2018-04-13,5001,2018-04-18,10
717,3025956,9,2,110018,233,245,131,0,0.002051661450425046,110009,2017-11-11,2017-11-10,2018-03-27,4093,2018-04-02,12
718,3039813,3,3,560011,308,245,131,0,0.002051661450425046,560066,2017-02-25,2017-02-25,2018-03-30,4461,2018-04-06,11
719,2827720,5,2,110018,201,201,228,3,0.002051661450425046,201016,2017-08-26,2017-08-24,2018-02-01,4148,2018-02-03,16
720,2939130,3,10,226010,201,201,228,3,0.002051661450425046,225001,2018-01-11,2018-01-02,2018-03-04,4547,2018-03-10,16
721,2957487,2,2,110018,233,233,131,0,0.002051661450425046,110052,2017-10-23,2017-10-19,2018-03-08,4092,2018-03-13,13
722,2944876,3,2,110018,308,233,131,0,0.002051661450425046,110013,2017-10-25,2017-04-14,2018-03-06,4091,2018-03-20,13
723,3027808,0,21,110015,201,233,131,4,0.002051661450425046,140118,2017-09-13,2017-09-09,2018-03-27,4580,2018-04-05,15
724,3060403,15,1,400059,233,233,131,0,0.002051661450425046,711102,2017-08-18,2017-08-14,2018-04-06,4011,2018-04-09,18
725,2891642,2,2,110018,233,233,228,0,0.002051661450425046,110043,2018-01-20,2018-01-19,2018-02-20,4092,2018-02-23,13
726,2840556,39,1,400059,233,233,131,1,0.002051661450425046,422001,2017-02-19,2017-02-17,2018-02-05,4016,2018-02-08,16
727,2888510,7,24,110092,233,233,131,0,0.002051661450425046,201310,2017-05-10,2017-05-04,2018-02-20,4150,2018-03-07,12
728,2950418,4,8,700064,233,233,131,2,0.002051661450425046,754021,2017-12-13,2017-12-13,2018-03-07,4499,2018-03-16,15
729,2948355,1,3,560011,308,233,228,0,0.002051661450425046,560085,2017-08-29,2017-06-26,2018-03-07,4460,2018-03-21,8
730,2847862,0,9,411016,233,233,131,0,0.002051661450425046,411016,2017-02-17,2017-02-16,2018-02-07,4581,2018-02-09,12
731,2885111,0,21,110015,233,233,131,0,0.002051661450425046,110080,2017-11-17,2017-11-11,2018-02-19,4580,2018-02-28,11
732,2963951,0,7,500004,233,233,131,0,0.002051661450425046,501506,2017-12-10,2017-12-06,2018-03-10,4403,2018-03-20,10
733,2948695,0,21,110015,201,233,131,3,0.002051661450425046,228001,2017-07-17,2017-06-07,2018-03-07,4393,2018-03-22,15
734,2971659,1,25,560037,233,245,131,0,0.002051661450425046,560029,2016-12-07,2016-12-06,2018-03-12,4460,2018-03-14,10
735,2857319,1,8,700064,233,233,131,0,0.002051661450425046,700014,2017-05-23,2017-05-22,2018-02-09,4499,2018-02-13,12
736,2904408,0,3,560011,233,233,131,0,0.002051661450425046,560043,2017-07-21,2017-07-21,2018-02-24,4467,2018-02-26,10
737,3014307,0,8,700064,233,233,131,0,0.002051661450425046,700007,2017-05-18,2017-05-17,2018-03-24,4508,2018-04-02,12
738,3071682,0,21,110015,308,245,131,0,0.002051661450425046,110087,2017-07-28,2017-07-27,2018-04-10,4580,2018-04-16,9
739,2860838,5,2,110018,233,233,228,0,0.002051661450425046,201010,2017-09-06,2017-09-04,2018-02-11,4148,2018-02-14,13
740,2868028,1,7,500004,233,233,131,0,0.002051661450425046,500003,2017-06-13,2017-06-11,2018-02-14,4474,2018-02-20,9
741,2939967,0,3,560011,233,233,131,0,0.002051661450425046,560103,2017-07-10,2017-06-17,2018-03-05,4467,2018-03-07,10
742,2926852,1,2,110018,233,233,131,0,0.002051661450425046,110044,2018-01-29,2018-01-25,2018-03-01,4388,2018-03-03,12
743,2904557,0,7,500004,233,233,131,2,0.002051661450425046,504001,2017-04-17,2017-04-12,2018-02-24,4403,2018-03-12,10
744,2951287,0,21,110015,233,233,131,2,0.002051661450425046,784001,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,11
745,2951287,0,21,110015,233,233,131,2,0.002051661450425046,784001,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,11
746,2951287,0,21,110015,233,233,131,1,0.002051661450425046,221010,2017-08-03,2017-07-06,2018-03-07,4580,2018-03-13,11
747,2951287,0,21,110015,233,233,131,1,0.002051661450425046,221010,2017-08-03,2017-07-28,2018-03-07,4580,2018-03-13,11
748,2987050,1,2,110018,201,233,131,4,0.002051661450425046,127046,2018-01-16,2017-11-24,2018-03-16,4388,2018-03-19,15
749,2982720,4,7,500004,233,233,131,1,0.002051661450425046,530013,2018-03-03,2018-03-03,2018-03-15,4474,2018-03-27,12
750,2983542,0,17,800001,233,233,131,2,0.002051661450425046,854105,2018-02-28,2018-02-15,2018-03-15,4410,2018-03-31,13
751,3021201,0,22,400104,233,233,131,1,0.002051661450425046,390021,2016-04-04,2016-04-01,2018-03-26,4581,2018-03-30,12
752,3031747,0,22,400104,233,233,131,1,0.002051661450425046,390021,2017-07-07,2017-07-06,2018-03-28,4581,2018-04-03,12
753,2999632,3,12,302006,233,233,131,1,0.002051661450425046,301707,2018-02-28,2017-09-23,2018-03-20,4453,2018-03-28,16
754,3017746,0,21,110015,233,233,131,0,0.002051661450425046,110019,2017-11-16,2018-04-07,2018-03-25,4580,2018-04-03,11
755,3069371,0,22,400104,233,233,228,0,0.002051661450425046,400059,2018-03-24,2018-03-24,2018-04-09,4581,2018-04-14,12
756,3005002,3,8,700064,233,233,228,0,0.002051661450425046,700001,2018-02-05,2017-08-08,2018-03-21,4511,2018-04-08,14
757,2839574,0,21,110015,233,245,131,0,0.002051661450425046,110034,2017-05-08,2017-05-05,2018-02-05,4580,2018-02-08,11
758,2881035,3,5,380009,233,245,131,0,0.002051661450425046,380015,2017-09-13,2017-03-26,2018-02-17,4546,2018-02-24,13
759,2859483,3,2,110018,233,245,228,0,0.002051661450425046,110026,2018-01-22,2018-01-13,2018-02-10,4091,2018-02-15,13
760,3056693,0,26,560066,233,245,131,0,0.002051661450425046,560100,2018-01-23,2018-01-23,2018-04-05,5001,2018-04-09,10
761,2865507,0,21,110015,233,233,131,0,0.002051661450425046,122002,2017-11-07,2017-10-22,2018-02-13,4580,2018-02-20,11
762,2961018,5,6,160059,233,233,131,2,0.002051661450425046,174103,2018-01-17,2017-10-09,2018-03-09,4443,2018-03-16,12
763,3047022,3,10,226010,233,233,131,0,0.002051661450425046,226010,2017-11-20,2017-11-20,2018-04-02,4547,2018-04-05,14
764,2969269,0,7,500004,233,233,131,1,0.002051661450425046,522647,2017-06-30,2017-06-28,2018-03-10,4403,2018-03-13,10
765,3017366,1,27,110034,201,233,131,3,0.002051661450425046,335804,2017-07-21,2017-06-30,2018-03-25,4388,2018-03-28,15
766,3065863,11,3,560011,233,233,228,0,0.002051661450425046,560067,2018-03-07,2017-05-19,2018-04-08,4399,2018-04-11,14
767,2844653,3,2,110018,233,245,131,0,0.002051661450425046,110016,2017-11-24,2017-11-21,2018-02-06,4091,2018-02-09,13
768,2820115,22,12,302006,233,233,228,1,0.002051661450425046,342006,2017-06-03,2017-05-24,2018-01-30,4407,2018-02-11,20
769,2921149,0,21,110015,233,233,131,1,0.002051661450425046,148024,2017-04-24,2017-04-22,2018-02-27,4580,2018-03-01,11
770,3004413,0,21,110015,201,233,131,3,0.002051661450425046,177601,2017-12-13,2017-12-09,2018-03-21,4580,2018-03-26,15
771,3043387,5,1,400059,308,233,131,0,0.002051661450425046,400060,2017-09-08,2017-09-05,2018-03-31,4011,2018-04-07,12
772,3074237,0,26,560066,233,233,131,0,0.002051661450425046,560032,2017-04-23,2017-04-21,2018-04-11,5001,2018-04-17,10
773,3074237,0,26,560066,233,233,131,0,0.002051661450425046,560032,2017-04-23,2016-10-13,2018-04-11,5001,2018-04-17,10
774,2837228,3,2,110018,233,233,131,1,0.002051661450425046,132103,2017-02-24,2017-02-23,2018-02-03,4094,2018-02-05,14
775,2982094,0,21,110015,308,233,131,0,0.002051661450425046,110083,2016-10-24,2016-10-20,2018-03-15,4580,2018-03-21,9
776,2978651,0,22,400104,233,233,131,0,0.002051661450425046,400043,2017-11-17,2016-09-15,2018-03-14,4581,2018-03-24,12
777,2885394,9,2,110018,233,233,228,0,0.002051661450425046,110045,2017-08-01,2017-02-20,2018-02-19,4093,2018-02-21,12
778,2881183,3,2,110018,233,233,228,0,0.002051661450425046,110091,2017-05-03,2017-03-03,2018-02-17,4550,2018-02-23,13
779,2907754,0,26,560066,233,233,131,0,0.002051661450425046,600011,2018-01-15,2017-10-11,2018-02-26,5001,2018-03-14,10
780,2925222,17,1,400059,233,233,131,0,0.002051661450425046,500016,2018-01-29,2017-12-23,2018-02-28,4011,2018-03-07,18
781,2844440,1,2,110018,233,233,131,0,0.002051661450425046,110032,2017-05-11,2017-05-03,2018-02-06,4388,2018-02-12,12
782,2904204,0,21,110015,233,233,131,0,0.002051661450425046,122001,2017-06-28,2017-06-27,2018-02-24,4580,2018-02-26,11
783,2831912,1,2,110018,233,233,228,0,0.002051661450425046,201306,2017-11-08,2017-09-05,2018-02-02,4388,2018-02-05,12
784,2833286,1,2,110018,233,233,228,1,0.002051661450425046,201206,2017-12-11,2017-12-08,2018-02-02,4388,2018-02-05,12
785,2854492,0,21,110015,233,233,131,1,0.002051661450425046,180001,2017-03-14,2017-02-26,2018-02-09,4580,2018-02-16,11
786,2907996,0,8,700064,233,233,131,2,0.002051661450425046,743166,2017-09-28,2017-09-25,2018-02-26,4508,2018-02-27,12
787,2898183,24,1,400059,233,233,131,2,0.002051661450425046,152001,2017-07-06,2017-06-26,2018-02-22,4011,2018-02-24,20
788,2940178,7,24,110092,233,233,131,0,0.002051661450425046,110059,2016-09-23,2016-08-17,2018-03-05,4150,2018-03-08,12
789,2949785,0,3,560011,233,233,131,0,0.002051661450425046,560107,2017-09-23,2017-09-20,2018-03-07,4467,2018-03-12,10
790,2905995,0,21,110015,233,233,131,0,0.002051661450425046,201003,2018-01-12,2017-11-15,2018-02-24,4580,2018-03-16,11
791,2938407,0,22,400104,233,233,131,1,0.002051661450425046,396195,2017-05-22,2017-03-02,2018-03-04,4581,2018-03-17,12
792,2990187,8,2,110018,308,233,131,0,0.002051661450425046,110002,2017-06-16,2017-06-10,2018-03-17,4147,2018-03-21,9
793,2971560,19,2,110018,233,233,131,0,0.002051661450425046,400077,2017-12-23,2017-12-21,2018-03-12,4432,2018-03-20,17
794,2995669,0,26,560066,233,233,228,0,7.125,560076,2016-10-31,2016-10-01,2018-03-19,5001,2018-03-24,10
795,3035766,0,26,560066,233,233,131,0,0.002051661450425046,560076,2017-10-03,2017-09-29,2018-03-29,5001,2018-04-03,10
796,3008481,0,17,800001,233,233,131,2,0.002051661450425046,826001,2017-11-18,2017-08-02,2018-03-22,4538,2018-04-01,12
797,3028060,0,21,110015,233,233,131,1,0.002051661450425046,134108,2017-05-16,2017-05-13,2018-03-27,4580,2018-04-07,11
798,3044664,0,8,700064,233,233,131,1,0.002051661450425046,781024,2017-02-06,2017-02-04,2018-04-01,4508,2018-04-09,12
799,3072379,1,27,110034,233,233,131,0,0.002051661450425046,121003,2017-06-11,2017-06-02,2018-04-10,4388,2018-04-17,12
800,2971008,0,26,560066,308,245,131,0,0.002051661450425046,560041,2017-07-22,2017-02-25,2018-03-12,5001,2018-03-22,9
801,2824818,3,11,641012,233,201,131,0,0.002051661450425046,641004,2017-06-16,2016-10-20,2018-01-31,4492,2018-02-07,14
802,3058979,0,26,560066,233,233,131,0,0.002051661450425046,641114,2017-05-05,2017-05-03,2018-04-05,4495,2018-04-07,9
803,2839952,0,21,110015,233,233,131,1,0.002051661450425046,181133,2017-09-14,2017-09-08,2018-02-05,4580,2018-02-19,11
804,2963539,1,23,400001,233,233,131,0,0.002051661450425046,401302,2017-10-01,2017-09-24,2018-03-10,4398,2018-03-22,11
805,3005005,7,4,600024,233,233,228,0,0.002051661450425046,600119,2018-01-12,2018-01-04,2018-03-21,4485,2018-03-22,11
806,3006475,7,7,500004,233,233,131,1,0.002051661450425046,530017,2018-02-25,2018-02-20,2018-03-22,4479,2018-03-29,11
807,2894459,3,2,110018,233,233,228,0,0.002051661450425046,201002,2017-06-26,2016-10-13,2018-02-21,4091,2018-02-23,13
808,3072467,7,7,500004,233,233,228,0,0.002051661450425046,500054,2018-04-07,2018-03-28,2018-04-10,4479,2018-04-21,11
809,2829214,3,10,226010,233,233,131,0,0.002051661450425046,226001,2018-01-16,2018-01-15,2018-02-01,4444,2018-02-03,15
